119 1 1 0 1 0.615210
119 2 1 0 1 0.546800
119 3 1 0 0 0.551050
119 4 2 0 1 0.665350
119 5 2 1 1 0.615900
119 6 1 0 1 0.531470
119 7 1 0 1 0.834360
119 8 1 1 1 0.907270
119 9 2 0 1 0.694800
119 10 1 1 1 0.691460
119 11 1 0 1 1.007670
119 12 1 1 1 0.805570
119 13 1 1 0 0.691120
119 14 2 0 0 0.815520
119 15 2 1 0 0.732050
119 16 2 1 0 0.990460
119 17 1 1 1 0.835110
119 19 2 1 1 0.721720
119 20 2 1 1 0.759160
119 21 1 1 1 0.874690
119 22 1 1 0 0.786850
119 23 1 0 1 0.574980
119 24 2 0 0 0.938540
119 25 1 1 1 0.559240
119 27 1 1 1 0.508620
119 28 1 0 1 0.691630
119 29 2 0 1 0.832890
119 30 2 1 0 0.681080
119 31 2 1 1 0.979380
119 32 2 0 1 0.661510
119 33 1 1 1 0.656920
119 34 2 0 1 1.131280
119 35 1 0 1 0.638750
119 36 2 0 0 1.041960
119 38 1 0 1 0.808680
119 39 1 0 1 0.668450
119 40 1 0 1 0.868970
119 41 2 1 1 1.385720
119 43 2 1 0 0.709990
119 44 1 1 0 0.809540
119 45 1 1 0 0.667990
119 46 2 1 1 0.697150
119 47 1 1 0 0.683660
119 48 1 0 1 0.640260
119 49 1 1 0 0.854790
119 50 2 0 0 0.682310
119 51 2 1 1 0.850500
119 52 2 0 1 0.865090
119 53 2 0 1 0.836650
119 55 1 1 1 0.885500
119 56 2 1 1 1.107410
119 57 2 1 0 0.995060
119 58 2 0 1 0.987090
119 59 1 0 1 1.135380
119 60 2 0 0 0.819000
119 61 2 0 1 0.582450
119 62 2 0 1 0.835090
119 63 2 1 0 0.567310
119 64 1 0 1 0.842810
119 65 2 0 1 0.605200
119 66 1 1 0 0.754700
119 67 1 0 1 0.649530
119 68 2 1 0 0.806180
119 69 1 1 1 0.761190
119 70 2 0 0 0.875600
119 71 1 1 1 0.728330
119 72 2 1 1 0.716910
119 73 2 1 0 0.730470
119 74 1 1 1 0.668590
119 75 1 0 0 0.944120
119 76 2 1 1 0.730490
119 77 1 0 1 0.702490
119 78 2 1 1 0.707050
119 79 1 0 1 0.405470
119 80 1 1 1 0.787030
119 81 1 1 1 0.725310
119 82 1 0 0 0.607290
119 83 1 1 1 1.265770
119 84 1 0 1 0.878310
119 85 1 1 1 1.002970
119 86 1 1 0 0.564890
119 87 2 0 0 0.416500
119 88 1 1 0 0.474850
119 89 2 0 1 0.559030
119 90 1 1 0 1.082570
119 93 1 1 0 0.375010
119 94 1 0 1 0.541620
119 95 1 1 0 0.497160
119 96 2 1 0 0.514380
119 97 2 1 1 1.127700
119 98 1 1 0 0.556520
119 99 1 0 0 0.861450
119 100 2 1 0 1.266080
119 101 2 1 1 1.079440
119 102 1 1 1 0.850940
119 103 2 0 1 0.814430
119 104 2 0 0 0.858000
119 105 1 0 1 1.071300
119 106 1 1 0 0.944640
119 107 2 0 0 1.012160
119 108 2 1 0 0.528330
119 109 1 0 1 0.466710
119 110 1 0 1 0.798230
119 112 1 0 0 0.705490
119 113 1 1 0 0.626690
119 114 1 0 1 0.772620
119 115 2 1 0 0.469650
119 116 2 0 1 0.574880
119 119 2 1 1 0.613470
119 120 1 0 0 0.842100
119 121 2 0 1 0.772540
119 122 1 0 0 0.535610
119 123 2 0 1 0.442060
119 124 2 1 0 0.478380
119 125 2 0 1 0.770950
119 126 2 1 1 0.839640
119 127 1 0 1 0.666020
119 128 2 0 1 0.829140
119 129 1 1 1 0.697750
119 130 2 1 1 0.644160
119 131 1 1 0 0.495140
119 132 1 0 1 0.791440
119 133 2 0 1 0.994850
119 134 2 1 0 0.645940
119 135 1 0 1 0.407210
119 136 1 1 0 0.603880
119 138 2 1 0 0.564730
119 139 1 0 1 0.517060
119 140 2 1 0 0.530590
119 141 1 1 0 0.662740
119 142 2 1 0 1.242350
119 143 2 1 0 0.910990
119 144 2 0 1 0.867650
119 145 2 0 1 0.975830
119 146 2 0 1 0.684370
119 147 1 0 1 0.669730
119 148 1 0 1 0.602320
119 149 2 0 1 0.642060
119 150 2 1 0 0.692470
119 151 2 1 0 0.881950
119 152 2 0 0 0.537870
