103 1 2 0 0 0.74406
103 3 2 0 1 0.69569
103 5 1 0 0 0.88062
103 7 2 0 0 0.85076
103 9 1 0 0 1.0715
103 11 1 0 1 0.89632
103 13 1 1 1 0.70747
103 15 1 0 0 0.90082
103 17 1 1 1 0.71669
103 19 2 0 1 0.70636
103 21 2 1 0 0.74729
103 23 2 0 0 0.81561
103 25 2 0 0 1.0637
103 27 1 0 0 0.67724
103 31 2 1 0 0.64388
103 33 2 0 0 0.96952
103 35 1 0 0 0.67095
103 37 2 1 0 0.87668
103 39 2 0 1 0.90067
103 41 2 1 1 0.78612
103 43 1 1 1 0.6944
103 45 1 0 0 0.61228
103 47 1 0 1 0.86796
103 49 2 0 1 0.63116
103 51 1 0 0 0.9714
103 53 1 1 1 0.82888
103 55 1 0 0 0.83781
103 57 1 1 0 0.83537
103 59 2 1 0 0.81568
103 61 1 0 0 1.3349
103 63 2 1 1 0.90357
103 65 1 1 1 0.52547
103 67 1 1 1 0.86568
103 69 1 0 0 0.81746
103 73 2 0 0 0.70635
103 75 1 0 0 0.52822
103 1 2 1 0 0.90564
103 3 2 1 0 0.66092
103 5 2 0 1 0.87783
103 7 1 1 0 1.2935
103 9 1 1 1 0.70859
103 11 2 0 1 0.72432
103 13 2 1 0 0.86015
103 17 2 1 1 0.82805
103 19 2 0 0 0.60491
103 21 1 0 1 1.0538
103 23 2 1 0 1.0746
103 25 2 0 1 0.86874
103 27 2 1 0 0.77487
103 29 1 0 0 0.85818
103 31 1 0 0 0.74697
103 33 1 0 1 1.4682
103 35 1 0 1 0.7892
103 37 2 1 1 0.8782
103 39 1 0 0 0.75939
103 41 2 1 1 0.73397
103 43 2 0 1 0.66854
103 45 1 0 0 0.88133
103 47 2 1 1 0.90729
103 49 2 1 1 0.8881
103 51 2 1 0 0.73804
103 53 2 0 0 0.91834
103 55 1 0 0 0.6602
103 57 1 0 1 0.73309
103 59 2 0 1 0.73896
103 61 1 0 1 0.86674
103 63 1 0 0 0.88468
103 65 2 1 1 0.87236
103 67 1 0 1 0.82294
103 69 1 1 0 0.66427
103 71 1 0 1 0.59988
103 73 2 0 1 0.81915
103 75 1 0 0 0.86475
