115	0	1	1	1	2	10.011	0	0	49	53	0	1	2	0	1148.2	1.8	1.27
115	0	1	1	1	4	19.021	0	0	54	45	0	0	2	1	1009.8	1.27	1.93
115	0	1	1	1	6	33.02	0	0	7	9	1	1	1	1	1250.8	6.53	6.29
115	0	1	1	1	8	40.011	0	0	51	53	0	0	2	1	1315.9	1.69	1.27
115	0	1	1	1	10	47.019	0	0	16	7	0	0	1	1	619.67	4.93	6.53
115	0	1	1	1	12	59.016	0	0	13	9	1	0	1	0	790.96	5.73	6.29
115	0	1	1	1	14	70.012	0	0	16	18	0	0	1	1	843.26	4.93	4.44
115	0	1	1	1	16	84.01	0	0	45	49	1	1	2	1	980.39	1.93	1.8
115	0	1	1	1	18	92.02	0	0	10	17	1	0	1	0	1323.2	5.91	4.93
115	0	1	1	1	20	99.011	0	0	14	13	0	999	1	999	9.99e+05	5.71	5.73
115	0	1	1	1	22	117.01	0	0	53	48	1	1	2	1	1312.5	1.27	1.8
115	0	1	1	1	24	130.01	0	0	18	8	1	0	1	0	1242.5	4.44	6.47
115	0	1	1	1	26	138.02	0	0	48	52	0	999	2	999	9.99e+05	1.8	1.27
115	0	1	1	1	28	156.02	0	0	18	17	1	0	1	0	693.99	4.44	4.93
115	0	1	1	1	30	168.02	0	0	47	54	1	1	2	1	897.21	1.84	1.27
115	0	1	1	1	32	175.01	0	0	10	16	1	0	1	0	1345.9	5.91	4.93
115	0	1	1	1	34	182.02	0	0	48	47	0	0	2	1	578.14	1.8	1.84
115	0	1	1	1	36	203.01	0	0	5	55	1	1	4	1	1164.1	6.89	1.22
115	0	1	1	1	38	209.02	0	0	17	12	0	0	1	1	1229.2	4.93	5.73
115	0	1	1	1	40	218.01	0	0	49	50	0	999	2	999	9.99e+05	1.8	1.71
115	0	1	1	1	42	225.02	0	0	8	12	0	0	1	1	595.88	6.47	5.73
115	0	1	1	1	44	237.02	0	0	8	7	0	0	1	1	607.13	6.47	6.53
