123 3 1 1 1 0.78533
123 5 1 0 1 0.90626
123 7 2 0 1 0.82037
123 9 2 1 0 1.0092
123 11 2 1 0 1.418
123 13 1 0 0 0.75716
123 15 2 1 0 0.7105
123 17 2 0 1 1.0461
123 19 1 0 1 0.9081
123 23 2 0 1 0.64945
123 25 1 0 0 0.81757
123 27 1 0 0 0.71899
123 29 2 1 0 1.1233
123 31 2 0 1 0.65342
123 33 2 1 0 1.0594
123 35 1 0 0 0.95276
123 37 2 0 0 1.1343
123 41 2 0 0 1.468
123 43 2 1 0 0.88038
123 45 2 0 1 1.2468
123 47 1 0 0 1.1339
123 49 2 0 0 0.97712
123 51 2 0 0 0.77349
123 53 2 1 0 1.1838
123 55 1 1 0 0.99972
123 57 1 0 0 0.78933
123 59 1 0 0 0.82564
123 61 1 1 1 0.87269
123 63 1 1 0 0.70557
123 65 1 0 0 0.56748
123 67 2 1 0 0.65979
123 69 2 0 1 0.85152
123 71 1 0 1 0.9065
123 73 1 0 0 1.0044
123 75 1 0 1 0.71443
123 1 1 0 0 0.82794
123 3 2 1 0 0.65417
123 5 1 1 0 0.56713
123 7 1 0 0 0.81488
123 9 2 1 0 0.93385
123 11 2 0 0 0.8855
123 13 1 1 1 0.74941
123 15 2 0 1 0.58052
123 17 2 1 0 0.73341
123 19 2 0 1 0.70227
123 21 2 1 0 0.51131
123 23 1 0 0 0.85304
123 25 2 1 0 1.0061
123 27 1 0 0 1.0002
123 29 1 0 0 0.79657
123 31 2 0 0 0.90044
123 33 1 0 0 0.66164
123 35 2 1 0 0.69462
123 39 2 0 0 1.2736
123 41 1 1 0 0.65551
123 43 2 1 0 1.11
123 45 2 0 1 1.1078
123 47 1 1 1 0.94878
123 49 2 1 0 0.83422
123 51 1 1 0 0.55542
123 53 1 1 0 0.98385
123 55 2 1 1 0.83783
123 57 1 0 0 0.89458
123 59 2 0 1 1.0845
123 61 2 0 0 0.92441
123 63 2 1 0 0.90235
123 65 1 0 0 0.93087
123 67 2 1 1 1.0966
123 69 2 0 1 0.66646
123 71 1 1 0 1.0895
123 73 2 1 0 1.1647
123 75 2 0 1 1.1782
