110 1 1 0 0 1.199710
110 2 1 1 1 0.969000
110 3 1 1 1 0.756520
110 4 1 0 1 0.840750
110 5 1 1 1 0.762780
110 6 1 1 0 0.810890
110 7 1 1 1 0.775500
110 8 2 0 1 1.204170
110 9 2 1 0 0.988950
110 10 2 0 0 0.695380
110 11 2 0 0 0.964090
110 12 1 0 0 0.640400
110 13 2 0 0 0.799230
110 14 1 0 1 1.016050
110 15 2 0 0 0.923680
110 16 1 0 0 0.839010
110 19 2 0 0 1.120150
110 20 2 0 0 1.027150
110 21 1 1 1 0.909600
110 22 2 1 0 0.893720
110 23 2 1 0 0.995240
110 24 2 1 0 1.133590
110 25 2 1 0 1.442940
110 26 1 0 0 0.855580
110 27 1 1 0 0.782610
110 28 1 1 0 0.538750
110 29 2 1 0 0.789170
110 30 2 0 0 0.828240
110 31 1 1 1 1.257570
110 32 2 1 0 1.019960
110 34 1 0 1 0.815300
110 35 2 1 0 0.811720
110 36 2 0 0 1.215050
110 38 1 1 1 1.367100
110 40 2 0 0 1.012670
110 41 1 1 0 1.393250
110 42 1 1 1 0.812790
110 43 2 1 0 1.135900
110 44 2 1 0 1.015960
110 46 1 0 1 1.041870
110 47 1 0 0 0.830570
110 48 1 0 1 1.247870
110 49 1 1 1 0.868500
110 50 2 0 0 0.761780
110 51 1 1 0 0.877280
110 52 1 0 0 0.697930
110 53 2 1 0 0.721710
110 54 2 1 1 1.177860
110 55 1 0 0 1.126500
110 57 1 0 1 0.853060
110 58 1 1 1 0.713710
110 60 1 0 0 1.422040
110 61 2 1 0 0.654200
110 62 2 1 0 0.808100
110 63 2 0 0 0.708820
110 64 2 1 0 1.145410
110 65 1 0 0 0.812620
110 66 1 0 1 0.817110
110 67 1 1 0 1.002430
110 68 2 0 0 0.751100
110 69 2 0 1 1.290080
110 70 2 0 0 0.717710
110 71 1 1 0 0.825140
110 72 2 0 0 0.880860
110 73 1 0 0 0.867320
110 74 1 1 1 1.295850
110 75 1 0 0 0.855590
110 76 2 1 0 1.011100
110 77 1 1 0 0.892600
110 78 2 0 0 1.120180
110 79 2 0 0 0.804280
110 80 2 0 0 0.710700
110 81 1 0 0 1.301680
110 82 2 1 0 1.152880
110 83 2 0 1 1.118800
110 84 1 1 1 1.016630
110 85 2 1 0 0.988210
110 86 1 0 1 0.624780
110 87 1 1 0 1.205050
110 88 2 1 0 1.018950
110 89 2 0 0 0.959630
110 90 2 1 0 1.084910
110 92 1 1 0 0.755900
110 93 2 0 0 0.960560
110 94 1 0 0 0.685100
110 95 1 1 1 0.791120
110 96 2 1 0 1.388630
110 97 1 0 1 0.888230
110 98 1 1 0 1.176320
110 99 2 1 0 0.684420
110 100 2 1 0 0.624020
110 101 1 1 0 0.972670
110 102 2 0 0 0.727110
110 103 2 1 0 0.722200
110 104 1 1 1 1.001230
110 105 2 1 0 1.093820
110 106 1 0 0 0.710590
110 107 1 0 1 0.679950
110 108 2 0 0 1.139050
110 109 2 1 0 0.774560
110 110 2 0 0 1.031770
110 111 1 1 0 1.179960
110 112 2 0 0 1.127530
110 113 1 1 0 0.616820
110 114 1 1 1 0.918220
110 115 2 0 0 1.241830
110 116 1 1 0 1.026630
110 117 2 1 0 0.927150
110 119 1 0 0 1.027620
110 120 2 0 0 1.015080
110 121 1 1 1 1.073480
110 122 1 1 0 1.358200
110 123 2 0 0 1.017270
110 124 2 0 0 0.813830
110 126 2 1 0 1.160010
110 127 1 1 0 0.912120
110 129 1 0 0 0.682220
110 130 2 0 0 0.758670
110 131 1 0 0 0.811080
110 133 1 0 0 1.104650
110 134 2 1 1 1.463770
110 135 1 0 0 1.172360
110 136 1 1 1 0.816520
110 139 1 0 1 0.988890
110 140 2 1 0 0.848390
110 141 1 1 0 0.850790
110 142 1 0 1 1.007430
110 143 2 1 1 0.935190
110 144 2 0 0 0.987780
110 145 2 1 0 0.871080
110 146 2 1 0 0.681290
110 148 1 0 0 1.290550
110 149 1 0 1 0.855170
110 150 1 0 1 1.050220
110 152 1 0 0 0.760190
