101	0	1	1	1	2	8.0253	0	0	6	56	1	1	4	1	693.52	6.4	0.04
101	0	1	1	1	4	16.034	0	0	15	8	1	0	1	0	804.56	5.38	5.98
101	0	1	1	1	6	36.023	0	0	13	11	1	0	1	0	623.5	5.78	5.87
101	0	1	1	1	8	42.03	0	0	7	11	1	1	1	1	552.74	6.33	5.87
101	0	1	1	1	10	54.027	0	0	16	13	0	0	1	1	795.96	5.36	5.78
101	0	1	1	1	12	61.035	0	0	16	10	0	0	1	1	948.06	5.36	5.91
101	0	1	1	1	14	76.035	0	0	8	7	0	0	1	1	667.99	5.98	6.33
101	0	1	1	1	16	84.027	0	0	54	53	0	0	2	1	907.59	0.07	0.07
101	0	1	1	1	18	92.019	0	0	10	9	1	1	1	1	739.6	5.91	5.93
101	0	1	1	1	20	103.03	0	0	43	52	0	1	2	0	791.08	1.22	0.07
101	0	1	1	1	22	115.03	0	0	12	14	1	1	1	1	626.26	5.87	5.42
101	0	1	1	1	24	130.03	0	0	50	48	1	1	2	1	834.12	0.09	0.09
101	0	1	1	1	26	136.02	0	0	51	53	0	1	2	0	845.83	0.07	0.07
101	0	1	1	1	28	148.03	0	0	48	44	0	0	2	1	790.68	0.09	0.16
101	0	1	1	1	30	161.03	0	0	46	50	0	1	2	0	888.81	0.11	0.09
101	0	1	1	1	32	169.02	0	0	52	48	1	1	2	1	936.42	0.07	0.09
101	0	1	1	1	34	188.03	0	0	51	52	0	1	2	0	691.82	0.07	0.07
101	0	1	1	1	36	196.02	0	0	50	54	1	1	2	1	1003.8	0.09	0.07
101	0	1	1	1	38	203.03	0	0	5	55	1	1	4	1	779.77	6.51	0.04
101	0	1	1	1	40	213.02	0	0	13	9	1	1	1	1	745.21	5.78	5.93
101	0	1	1	1	42	220.03	0	0	43	50	0	1	2	0	1009.4	1.22	0.09
101	0	1	1	1	44	232.03	0	0	12	8	1	0	1	0	884.59	5.87	5.98
101	0	1	1	1	46	238.03	0	0	8	18	0	0	1	1	837.87	5.98	5.2
101	0	1	1	1	48	247.03	0	0	55	6	0	0	4	1	828.5	0.04	6.4
101	0	1	1	1	50	253.03	0	0	9	18	0	0	1	1	661.65	5.93	5.2
101	0	1	1	1	52	260.02	0	0	52	46	1	1	2	1	758.51	0.07	0.11
101	0	1	1	1	54	275.02	0	0	18	11	1	1	1	1	782.4	5.2	5.87
101	0	1	1	1	56	284.02	0	0	46	44	0	0	2	1	853.3	0.11	0.16
101	0	1	1	1	58	290.02	0	0	17	18	0	0	1	1	790.26	5.29	5.2
101	0	1	1	1	60	301.02	0	0	47	48	1	1	2	1	690.71	0.09	0.09
101	0	1	1	1	62	314.03	0	0	10	8	1	1	1	1	652.04	5.91	5.98
101	0	1	1	1	64	320.02	0	0	12	9	1	1	1	1	638.05	5.87	5.93
101	0	1	1	1	66	328.03	0	0	44	43	1	1	2	1	829.04	0.16	1.22
101	0	1	1	1	68	337.03	0	0	51	50	0	0	2	1	1083.6	0.07	0.09
101	0	1	1	1	70	346.02	0	0	16	18	0	0	1	1	858.25	5.36	5.2
101	0	1	1	1	72	358.03	0	0	9	15	0	0	1	1	732.8	5.93	5.38
101	0	1	1	1	74	366.03	0	0	53	48	1	1	2	1	1077	0.07	0.09
101	0	1	1	1	76	378.02	0	0	54	45	0	0	2	1	935.74	0.07	0.11
101	0	1	2	1	2	8.0257	0	0	43	53	0	0	2	1	1164.6	1.22	0.07
101	0	1	2	1	4	16.018	0	0	43	50	0	0	2	1	733.56	1.22	0.09
101	0	1	2	1	6	36.024	0	0	17	10	0	0	1	1	686.69	5.29	5.91
