128	0	2	1	1	2	7.0099	8480	1301	14	10	1	1	1	1	690.05	0.72	0.78
128	0	2	1	1	4	18.013	9425	9301	48	50	1	1	2	1	1222.6	0.29	0.24
128	0	2	1	1	6	28.015	10003	9490	18	17	0	1	1	0	1124.7	0.66	0.67
128	0	2	1	1	8	43.011	1111	1301	22	10	1	1	1	1	912.51	0.59	0.78
128	0	2	1	1	10	50.022	9480	3103	39	49	0	1	2	0	1085.8	0.39	0.27
128	0	2	1	1	12	58.021	9300	9325	41	47	1	0	2	0	1199	0.36	0.3
128	0	2	1	1	14	71.014	9254	9480	51	39	1	0	2	0	925.8	0.23	0.39
128	0	2	1	1	16	79.012	9090	9600	38	26	0	0	3	1	702.95	0.39	0.56
128	0	2	1	1	18	88.013	9373	2456	21	11	0	1	1	0	710.59	0.59	0.73
128	0	2	1	1	20	97.013	9490	7359	17	15	1	1	1	1	718.18	0.67	0.68
128	0	2	1	1	22	107.01	9425	9322	48	45	1	1	2	1	860.28	0.29	0.31
128	0	2	1	1	24	113.01	9490	6242	17	7	1	1	1	1	1072.5	0.67	0.82
128	0	2	1	1	26	129.02	10003	1111	18	22	0	0	1	1	757.4	0.66	0.59
128	0	2	1	1	28	139.01	9340	6210	54	44	1	1	2	1	1344.8	0.21	0.34
128	0	2	1	1	30	149.01	1111	6242	22	7	1	1	1	1	878.92	0.59	0.82
128	0	2	1	1	32	158.01	2455	2750	8	20	1	1	1	1	806.52	0.8	0.6
128	0	2	1	1	34	169.02	10002	9490	12	17	0	0	1	1	1323.1	0.73	0.67
128	0	2	1	1	36	176.01	9254	6210	51	44	1	0	2	0	1189.8	0.23	0.34
128	0	2	1	1	38	182.02	9330	3103	53	49	0	0	2	1	1036.6	0.21	0.27
128	0	2	1	1	40	190.02	10002	2455	12	8	0	0	1	1	1021.7	0.73	0.8
128	0	2	1	1	42	205.02	7078	6242	9	7	1	1	1	1	825.55	0.78	0.82
128	0	2	1	1	44	212.01	9300	9322	41	45	1	1	2	1	1412.2	0.36	0.31
128	0	2	1	1	46	220.01	7078	1301	9	10	1	1	1	1	997.36	0.78	0.78
128	0	2	1	1	48	234.02	10003	2455	18	8	0	0	1	1	1053.3	0.66	0.8
128	0	2	1	1	50	247.01	9300	6210	41	44	1	1	2	1	812.2	0.36	0.34
128	0	2	1	1	52	257.02	3160	6210	43	44	1	1	2	1	1258.3	0.35	0.34
128	0	2	1	1	54	265.01	9480	6560	39	40	0	0	2	1	1067.4	0.39	0.37
128	0	2	1	1	56	277.02	2750	8480	20	14	0	0	1	1	1030.5	0.6	0.72
128	0	2	1	1	58	284.02	9254	9330	51	53	1	0	2	0	1345.1	0.23	0.21
