subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bf_116	2	1210.jpg	11	53	1	1	0	0	0	1.367712e-02	u	1.478645e+00
BMI_bf_116	2	2053.jpg	18	11	2	1	0	1	1	2.549774e+00	i	1.946483e+00
BMI_bf_116	2	2063.jpg	19	18	3	1	1	0	0	5.553227e+00	u	2.014485e+00
BMI_bf_116	2	1191.jpg	8	49	4	1	0	1	1	8.623307e+00	i	1.003183e+00
BMI_bf_116	2	1150.jpg	7	55	5	1	0	0	0	1.067561e+01	u	6.556191e+00
BMI_bf_116	2	1073.jpg	3	47	6	1	1	0	0	1.828406e+01	u	1.265384e+00
BMI_bf_116	2	2010.jpg	14	17	7	1	0	1	1	2.060331e+01	i	1.679983e+00
BMI_bf_116	2	2024.jpg	16	46	8	1	0	1	1	2.333974e+01	i	1.452419e+00
BMI_bf_116	2	1145.jpg	6	44	9	1	1	0	0	2.584265e+01	u	5.249848e+00
BMI_bf_116	2	1192.jpg	9	56	10	1	0	0	0	3.214965e+01	u	6.953189e+00
BMI_bf_116	2	5207.jpg	39	0	11	0	0	0	0	4.015869e+01	u	1.081737e+00
BMI_bf_116	2	2209.jpg	27	15	12	1	0	0	1	4.229442e+01	i	1.443641e+00
BMI_bf_116	2	2212.jpg	28	8	13	1	1	1	1	4.479722e+01	i	1.234024e+01
BMI_bf_116	2	1246.jpg	13	50	14	1	1	0	0	5.819552e+01	u	2.677179e+00
BMI_bf_116	2	2118.jpg	21	14	15	1	1	1	1	6.191638e+01	i	8.912969e-01
BMI_bf_116	2	2155.jpg	24	9	16	1	0	1	1	6.385200e+01	i	6.095157e-01
BMI_bf_116	2	2043.jpg	17	43	17	1	1	1	0	6.550376e+01	u	1.016603e+00
BMI_bf_116	2	2153.jpg	23	7	18	1	1	0	0	6.757278e+01	u	1.096442e+00
BMI_bf_116	2	1080.jpg	4	54	19	1	1	1	0	6.972525e+01	u	1.047834e+00
BMI_bf_116	2	1114.jpg	5	12	20	1	0	0	0	7.182742e+01	u	4.210863e+00
BMI_bf_116	2	1060.jpg	2	52	21	1	1	0	0	7.708351e+01	u	8.223889e-01
BMI_bf_116	2	1052.jpg	1	45	22	1	1	0	1	7.895221e+01	i	2.340122e+00
BMI_bf_116	2	2015.jpg	15	16	23	1	1	1	1	8.233923e+01	i	5.557123e+00
BMI_bf_116	2	2149.jpg	22	51	24	1	1	1	1	8.894677e+01	i	1.075945e+00
BMI_bf_116	2	2164.jpg	25	48	25	1	0	1	1	9.108242e+01	i	1.539167e+00
BMI_bf_116	2	2094.jpg	20	5	26	1	0	0	1	9.366868e+01	i	1.698075e+00
BMI_bf_116	2	1226.jpg	12	13	27	1	0	0	0	9.642179e+01	u	1.093784e+00
BMI_bf_116	2	1202.jpg	10	10	28	1	0	0	0	9.857419e+01	u	1.753998e+00
BMI_bf_116	2	2181.jpg	26	6	29	1	1	0	1	1.013774e+02	i	6.983705e+00
